user_id,user_id,item_id,item_id,timestamp,rating,review,sentences
A2NS3IPJV3SRAK,A2NS3IPJV3SRAK,B0017RQYDC,B0017RQYDC,1220832000,5.0,"I remembered how much fun CLUE was when I was younger and decided to purchase it for my younger siblings (we often have game nights at my apartment with ages 8-40+). This game is recommended for ages 9+ and 3-6 players (although you could do more if you wanted to do teams).If you are a die-hard CLUE fan you may not like the updates. The most annoying updates (I found) was changing the careers of the characters. I still refer to mustard as ""Col. Mustard"" and ""Mrs. White"" as the maid (who is now a childhood star?"" Personally, it's a bored game and the characters can be whoever you want them to be so it's not that big of deal (this is where the die-hards may not like it.)Game Play:The idea is the same as the original clue. The name of one person, one weapon and one room is put into the yellow confidential pouch and put aside until the end of the game. The rest of the ""rumor"" cards (which list people, weapons, and rooms) are equally handed out to the players. (As a note if we have an unequal amount we have a roll off to see who gets the remaining card (or two) by seeing who can roll doubles first... this is a fair and easy way to get all the cards distributed.)Once you receive your cards you mark off all the cards you have in your hand on the CLUE sheets secretly. You choose which character you want to be. (Choices: Scarlet, Mustard, White, Green, Peacock, and Plum). The character you choose gets a special character card and once per game you can use their ""power"" (example ""get an extra roll of the dice"" or ""move to a room you're not in""...) this is okay, but I personally don't think it adds too much to the game.Some of the weapons have changed and the mansion has been updated. The weapons now are ""bat, pistol, candlestick, knife, robe, axe, dumbbell, poison, and trophy."" While some people hate that the wrench was replaced with a trophy, my (high school aged) sister loves it and has been hoping every game that it would be the murder weapon. (Not yet :))You roll the dice and move the number of spaces until you get into a room. In the room you can start a rumor blaming a person, weapon, and the room you are in. (For example I think Mrs. Scarlet did it, in the Hall, with the Knife.)Everyone else must look at their cards and if they have one of the ones you said show it to you alone. You secretly mark it down on the Clue sheet. The catch is they only show you one. They may have all three or two of them.The addition to the game that we really enjoyed are the intrigue cards. If you roll a ""?"" mark, land on a ""?"" mark, or, if you were moved during your turned (being blamed for a murder) you can choose to pull one. Most of them are positive saying things such as ""the player to your right must show you a card"" or ""you can take another turn, roll again"", 8 of the cards are not. There are 8 clock cards mixed in the pile. The idea is that the murder has not happened yet and you are trying to figure out the case before the host of the party dies (this is different from the first game as the host has a chance of living.)This adds a lot of fun. Once 7 clock cards have been pulled, no one wants to be the person who pulls the 8th clock card and kills the host so it gets interesting! The game rules say if you pull the 8th clock card you are out of the game. We made a house rule and don't follow this (no one likes to sit and watch everyone else play.)When the person thinks they've figured out the mystery they have to move their piece to the pool. This can be interesting itself because someone can move you to a room (during their turn if they blame your character for the murder) and you can have a difficult time getting to the pool. Once in there the person says (for example, ""I think Mr. Plum, in the Spa, with the Poison"")... They then look at the cards in the confidential folder privately. If right they win the game, if wrong they put the cards back in the folder and are ""out"" for the rest of the game.Pros:*The ""Suspicion"" cards with the 8 clock cards add a lot of fun and a little bit of pressure to figure it out more quickly. We really enjoy this aspect of the game.*The updates, for the most part, are pretty cute although most of them don't affect the game play*Same basic premise of the original game*This game seems to never get old and is accepted pretty well by everyoneCons:*Really these are personal quirks but I liked the original names of the characters... We still call him Col. Mustard lol*My sister doesn't like the new game pieces... Instead of pieces that look like the characters, they are plastic question marks in the color of their names (example: Mustard=Yellow). Not terrible, but I guess could be better*Murder is both taken lightly and discussed throughout the game, but that should be a given as it is a CLUE murder game. Some might find this to be a problem, though.We love this game and really enjoy the 8 clock countdown aspect of the play. Def. recommend.",['for the most part']
A1S1BJFTA644TU,A1S1BJFTA644TU,B00146G706,B00146G706,1382400000,4.0,"So the worst thing about this toy needs to be addressed right away: the puzzle pieces are a thick cardboard.  Not flimsy, but not Melissa and Doug quality wood.  That sucks.  Because if you have a rough little one who likes to bend things in half or gnaw on things, you might lose a few pieces.  Still, they are too durable for a 17th month old or a two year old to break.  But as soon as your toddler starts getting strong, he/she might break a couple pieces.  There are no choking hazards in the box, unless your toddler gnaws off a hand.  Which will not be EASY, but it is doable.The box which holds the pieces is wood.  The puzzle board top to the box is wood, but the side with the outlines is a sheet of that strong cardboard.  This is stupid.  It should be one wooden piece.Otherwise, the puzzle is a joy for toddlers new to puzzles.  The variety of pieces fascinates them and keeps them busy for quite a while.  They are chunky and easy to handle.  The art is colorful and cute.  The varying faces help teach emotions.  The various clothing combinations teach sorting and fashion ( I suppose).So, for the price, it's a good buy.","[""it's a good buy""]"
A1NA2I8KSZCDUQ,A1NA2I8KSZCDUQ,B000NW5RWQ,B000NW5RWQ,1200009600,5.0,"This is the 3rd version of the ocean wonders aquarium we've bought over the years, and this is the best one yet.  From the visuals to the (especially) the excellent volume control and remote control, our new 3 month old already  loves this.  Would highly recommend for encouraging any baby's attiontion and comfort in their crib.  (We also liked the birdie one from '04, if they are even still selling that one).  Great buy!",['Great buy']
A3FNZ1APZYGMNA,A3FNZ1APZYGMNA,B006CD0ADQ,B006CD0ADQ,1361232000,5.0,"Ok so first a little background on this guy.after the death of the original Captain America Steve Rogers. Tony stark Fafiling a promise made to Rogers. Brings Bucky Barns in as the new CAPTAIN AMERICA!THINGS I LIKE ABOUT THE FIGURE!1. PAINT JOB!The matalic red white and blue on blackIs my favorite color scheme for Captain America.2.UTILITY BELT!this figure is complete with a utility belt.Gun Holster, knife sheath, pockets.3.ACCESSORIES!Gun, knife shield.4.FACE SCULPT!The face sculpt on this guy is actually betterthan the diamond selects version.THINGS I DON'T LIKE ABOUT THE FIGURE!1.THE SHIELD THAT CAME WITH HIM!Problem is easily solved by switching it with another shield.I absolutely love this figure and recommend it to fans of Captain America, and people who just want a great figure!THANKS FOR READING!IF THIS REVIEW WAS HELPFUL TO YOU PLEASE LEAVE A COMMENT!",['IF THIS REVIEW WAS HELPFUL TO YOU PLEASE LEAVE A COMMENT']
A1WDDZTSP0F3KE,A1WDDZTSP0F3KE,B009VR1IV8,B009VR1IV8,1357948800,5.0,"This set came in a Lego brand plastic bag with the picture of the train on it. Instructions were easy to follow. Train Attaches together securely. Quality pieces you expect from Lego. Just have to keep it out of reach of younger siblings because pieces do fall off but are put back together easily. Overall I give this set a 5 star rating for duribily, quality time for assembly, and for the fact that it is an actual rolling train, not just a non-working display piece.",['Instructions were easy to follow']
A2Z60PVKWFO3SW,A2Z60PVKWFO3SW,B000LRLA1U,B000LRLA1U,1193529600,5.0,"This is a great learning toy;  the books are more simplistic and less busy than the regular LeapPad books, and it would be a perfectly good toy for kids aged 18 mos - 3 or maybe even 4.However, I recommend you at least consider the LeapPad because it will have a longer lifespan.  In our home, the LeapPad is still being used by our 3rd grader.  And my youngest son hardly ever played with his ""My First LeapPad"" when he was a toddler, preferring his siblings' LeapPad.Another reason to look at the regular LeapPad is that the regular books also start at pre-K, and contain far more activities and games than the ""My First LeapPad"" books.On the other hand, the ""My First LeapPad"" books are sturdier, more like board books, whereas the regular books are a just a thick, high quality paper.And if you are not concerned with longevity or don't wish to invest the extra $ for the regular LeapPad, your young child is bound to enjoy this pared down version.One other thought, one of my kids tended to absently chew the cord on the pen if he wasn't supervised.  I wrapped them with tape and the pens continued to work, but if you have a child who tends to put things in their mouth or who is teething, you will want to supervise the use of this toy.",['On the other hand']
A5BXA4BQOK0S2,A5BXA4BQOK0S2,B003FHXMDC,B003FHXMDC,1372118400,5.0,"It's plastic, but well built. The batteries are easy to install if you know how to read/follow the instructions. The spring is very powerful which makes it feel even better when you pop out the claws. The sounds are nice and loud and you can't even see the speaker. Great fun!",['Great fun']
A7BQB93ZWUII3,A7BQB93ZWUII3,B009Z7E8I4,B009Z7E8I4,1386460800,5.0,"Great toy, sturdy. Lived up to the Play-Doh name. I like the new doh that comes with, ended up buying another pack of the doh.",['Great toy']
A1VLVWTLV3LVHR,A1VLVWTLV3LVHR,B00B1D7ANK,B00B1D7ANK,1378166400,5.0,"There are tons of toys literally littering my kids toy box. Little pieces, I should say. Let's be honest, toys are just, for the most part, not very durable. When I was a kid, toys lasted forever, easily taking the beating I would dish out over long hot summer days, not to mention the rush of new toys on Christmas morning.The Schleich Dragon Rider Toy reminds me of those toys, in so far as how durable it is. The little rider guy is removable, and the wings are both easily removed and put back with no problem. And none of that weakening after repeated on/off operations.My son loves this toy. He has played with it almost non-stop since I gave it to him. The packaging was easy to open. The toy itself is heavy, at least the dragon is. It feels solid, well built. While pricy for a toy of this nature, the level of detail and craftsmanship justifies the price.Schleich Dragon Rider Toy is a good toy, one that will last a very long time!",['for the most part']
A1163KPPHHDAHU,A1163KPPHHDAHU,B008AWFWA8,B008AWFWA8,1393027200,5.0,"My son is completely head over heels for his Bubble Puppy.  He doesn't go to sleep without it.  The world stops spinning when it is lost and we have to find it immediately.  I am going to buy a couple backups for the day it either breaks or really gets lost.  Buy this and I guarantee that you will be the best mom or dad ever.  That is if your child watches Bubble Guppies.  Let's face it, they do.","[""Let's face it""]"
A3R144P0AZSY90,A3R144P0AZSY90,B0042TBGC6,B0042TBGC6,1385337600,5.0,"Very pretty shoes.  Gold thread mesh on pink is very fancy and looks nice on dolls, fit well.  Very happy with purchase.",['Very Happy with purchase']
A2MBLVMVDLHK1L,A2MBLVMVDLHK1L,B004U5FTBG,B004U5FTBG,1318982400,5.0,"This is a great toy to give to kids when you're running errands or standing around talking to grownups and being boring, because it travels easily and can recharge while you're in the car. It's extremely speedy, and even though I rammed it into lots of stuff while learning to control it smoothly, it's still running along happily.The charge seems to last for about a half hour of play, and everyone who has played with it has had fun (except for one napping cat who was offended at being woken by it). It is definitely best on very smooth surfaces, like hallways, or flooring. It worked on one type of sidewalk, but not another (marginally less smooth) type of sidewalk.My only criticism of this very fun toy is that I wish the tires had been designed better. They are plastic, not rubber, so the car spins out easily. And the tires are so small that you can't possibly run the car on many outdoor surfaces, even rather normal-seeming sidewalks, as the height of the car is such that it gets stuck on the aggregate and won't go. A taller, rubberized tire would make a world of difference in how usable this toy is.That said, it's loads of fun, very durable and speedy, and I've had a blast playing with it. Definitely a hit in my household!","[""it's loads of fun""]"
A32T2H8150OJLU,A32T2H8150OJLU,B002ZCXNQE,B002ZCXNQE,1356048000,5.0,"This is the biggest puzzle I have ever attempted - and it's a good one, well.  My two daughters (ages 13 and 22) were my main co-workers, and it's taken us a while, but we did it!  I'd say that all in all we probably averaged between 30-60 mins a day (combined time) working on this puzzle.We opened the box and poured out the pieces on 6 October.  By the end of that day we had found and assembled all but 2 or 3 edge pieces.  Then the REAL work began.  The short version is that we finished it tonight, 21 Dec - Whew! I'm sure glad the world didn't end before we could wrap this up!Here's how we did it.  Edges first - no mystery there for practiced puzzle assemblers.  Next we did the birds.  Their bright colors made them easy to work on.  As we did this we also pieced together the hippos, though it took quite a while before they were all the way done.  Next was the outline of the rhino - the first time through you will have a hard time telling the difference between rhino and elephant pieces, but overall, the rhino has more of a yellow hue, while the elephants are more gray. While this was going on we also stared to piece together the trees in the upper right-hand corner.  Then we tackled the giraffes and gazelles.The hardest part?  I'd say it was a toss-up between the big zebras and the elephants.  But probably because they were smaller, we finished the zebras before the elephants, and finding the odd piece here and there.My older daughter came up with the quote of the day as we prepared to take on the elephants in earnest.  She said,""There comes a time in every puzzle when you have to buckle down and do the elephants"".You just have to buckle down and do it.As for the puzzle itself...I found it to be well made.  The pieces fit together nicely.  There was a nice assortment of pieces, and it was a challenge to complete.At first we thought that we were one piece short, but we found it!  It was 8 months later, but still, we found it!So that's my experience with this puzzle.  Oh, one more thing...you need to make sure that you have a LOT of space for the puzzle and the pieces.  It took an entire ping pong table to accommodate the pieces when we did it.All in all, a very nice puzzle.",['One more thing']
AP8D74QD9LUUL,AP8D74QD9LUUL,B00CP4J7OY,B00CP4J7OY,1395446400,5.0,"This tablet is perfect for a child who is interested in having his/her own tablet, but is not ready for the responsibility of caring for an expensive grown-up tablet.The apps/games it comes with are minimal, but my 3-year old grandson greatly enjoys the built-in camera and pet care app that comes pre-installed. There are not a huge number of items (there are apps, storybooks and videos) that can be downloaded from the Leapfrog site, but there are enough to keep a young child entertained.  Those that are available are educational, reasonably priced for the most part, and feature characters that your child will already be familiar with like Team Umizoomi and Doc McStuffins.  If I had one nitpick it would be that you can't get Angry Birds for this tablet, which is the 3-year-old's favorite game.This tablet has been treated rather roughly, and dropped more than once, but seems no worse for wear.By the time your child is 5-6 they will probably outgrow this, but if your 3-year-old is jealous of your or his/her older sibling's tablet, this is a good option.",['this is a good option']
A1XJOSJN6FHFO0,A1XJOSJN6FHFO0,B00B28GVLG,B00B28GVLG,1381968000,5.0,"I remember this game from years ago when we would all sit around as a family and play it...GREAT FUN!  My daughter still has the original box and all the pieces including the game cards that we used.  This game is exactly like the original one. It was such a joy to see it all bright and new looking. Of course I had my family sit down and we played game after game, and loved every minute of it. Old memories mixed with new ones, it was great.  Listen, sometimes you just have to walk away from all the new tech that is constantly being thrown at us, take a deep breath, and relive some joys of yesteryear. If you loved playing Yahtzee and you would like to keep the fun  going from generation to generation, this is for you. Feels just like going home again. Enjoy! Well worth your time.",['Great fun']
A2ZO5SU0ESSB1N,A2ZO5SU0ESSB1N,B00BRCN9TO,B00BRCN9TO,1370304000,5.0,"My daughter loves her tag reader and the books. She is an early reader and the books are perfect as they let her read when she can, and be read to when she needs to. She loved to grab her books and 'pen' and go off into a chair by herself and read. Any parent would be happy to see that! Like other reviewers, my only complaint is the lack of available memory on the reader itself- it appears that 10 books is about all it can handle. Within days of getting the reader we had almost that many added to it! I can see we will have to 'delete' older books to add new ones- something that is sure NOT to make the kid happy.But the ease of use is what sells the reader. My daughter loves the Disney tie ins with the books, as she loves the movies. You have to have seen the previous Monster movie to understand who the characters are in this book, which she did so we were fine there. I was NOT impressed with the durability of the 3d glasses (they tore by the 3rd use) and the fact that only 2 pages seem to really be able to use them, making them seem like an expensive add on.The book has my daughter ready to see the movie, and I'm happy she's reading, so it's a win-win for us!",['Like other reviewers']
A1FXY0GUFHEI59,A1FXY0GUFHEI59,B00CJHZRW8,B00CJHZRW8,1372464000,5.0,"My previous favorite toy wasMagna-Tiles Clear Colors 100 Piece Set.  I bought them when my oldest grandson was 3.  He just turned 6.  They have entertained him, and his cousins for hours and hours in the short time we have had them.  I love seeing how creative in their constructions they can be.The Magformers Wow Set was a Lightning Deal and I thought it might be a good addition since it had some wheels and can make cars/trucks/trains. etc.  After I ordered it, I decided 16 pieces would not be enough, so I also ordered a 62 piece set.  They both arrived today while the 6 year old was here.  We had the best time with them.  They can do things the Magnatiles cannot do.  I am most impressed with the instructions on how to lay the pieces out flat and then lift by one of the center pieces, pulling it into a 3-D figure.  You can't do that with the Magnatiles since they are solid and have no opening in the center to pick them up.  I am a retired geometry teacher, so to be able to have children translate what they want their 3-D figure to look like when finished into the 2-D model is HUGE.  I don't expect my 6 year old grandson to be able to do this for awhile, but he can make the pattern the picture shows and see how it will pull into the 3-D figure.  I want toys he can grow with and this is definitely one of those.  I have 7 grandchildren, so I expect these will be a favorite toy to play with at grandma's house.  I ordered another set this afternoon because I saw that there are sets with pentagons and we didn't have any in the sets I already purchased.  Yes, these are an investment, but I expect they will be a favorite for many, many years.  Possibly even longer than Legos, since we really haven't gotten into those yet.",['many years']
A35MDIBPAX9X7U,A35MDIBPAX9X7U,B00270WHQG,B00270WHQG,1333670400,5.0,"Kiddos love to water plants-- its all about copying the grown-up, playing with water, and being independent. We've tried a few different watering cans, but they are usually way to heavy for little ones and not sized for kiddo hands.This Melissa & Doug Watering Can is a HIT! It is bright and colorful, sized PERFECTLY for young children, and holds enough water to be fun without getting too heavy. Its super durable, made of very strong plastic, and high quality.Can't recommend this enough-- perfect for spring and summer in the garden with children.",['and high quality']
A19FRW264WZTGP,A19FRW264WZTGP,B00DI2CNKC,B00DI2CNKC,1388880000,4.0,"This is an excellent adjustable height tee.  I am a little biased because I'm short on space and I like my SKLZ collapse/travel one.  But if you have growing kids and space is not a problem, this is a great choice.I have many SKLZ products.  They are not always the best, but they are decent and worth the money.  I recommend this.",['this is a great choice']
A1VYFEJM12ZP11,A1VYFEJM12ZP11,B007J3FAJ2,B007J3FAJ2,1349308800,4.0,"Construction was time consuming.  There were 30+ steps to follow and many parts, but aside from the time it took I'd say that it was pretty easy when following the directions.  Without directions, I'd say it would be very frustrating.A word of caution, this thing is HUGE.  DO NOT ASSEMBLE in a room with a small door.  We almost were not able to move this out of the room that we assembled it in.  We had to really maneuver it and squeeze it to fit it through what I thought was an average sized door (door to our home office).This thing is for children up to 3.  I think that is a fair assessment.  I felt like they could have added a few more features and this thing would have been cool for kids much older than three - but probably that was cost prohibitive.Many of the activities on this play set felt a little like afterthoughts thrown in - like the inflatable ball that just hangs from a pipe, and the green gate thing, and there is a plastic spinner part on one of the pipes.  I was also let down by the cannon thing on top.  It doesn't really shoot balls.  You put the ball in and it kind of falls out onto the trampoline.  In fairness - this toy isn't meant to impress an adult or an older kid it is meant to be fun for a little kid so that will probably suffice.The scale of this toy is so impressive though, especially to a toddler.  They are drawn to it like a magnet.  It is hours of fun.  And since there is a volume control for the music that plays parents shouldn't be too annoyed.",['This thing is huge']
A337T56JH8J5YZ,A337T56JH8J5YZ,B008G3JZIG,B008G3JZIG,1360022400,5.0,"This toy is durable and fun. It also helps my daughter work on her fine moter skills. Great price, great product.","['Great product', 'great price']"
A1JE7ZFZ71MR13,A1JE7ZFZ71MR13,B000ETRENI,B000ETRENI,1288569600,5.0,"This toy is great.  When they are crawling or even just rolling you can take two of the legs off so they can play with it.  It keeps my son entertained for at least a half hour.  When he gets bored with it he rolls over and kicks the keyboard and that entertains him for another few minutes.  This toy is durable, fun and great for all ages.  My niece loves it too and she is 18 months old.  I would purchase this again in a heartbeat!",['this toy is great']
A1JHXOJ6203FDL,A1JHXOJ6203FDL,B002Q7IE9O,B002Q7IE9O,1293580800,5.0,Purchased as a Christmas gift for our 4-year old.  Great toy!  I love the open-ended play and seemingly endless possibilities of this track.  We purchased add-on packs as well but the core set is a great starting place.  He has constructed and re-constructed track after track and is very interested in this toy.  The pieces are well constructed and easy to use.,['Great toy']
A3C9YGB4H90PDE,A3C9YGB4H90PDE,B004UC4RVM,B004UC4RVM,1316044800,3.0,"I loved the idea of this version of Simon, but unfortunately it didn't work as well as one would hope. We read the instructions and lined up the cubes and pressed them as directed. Most of the time the cubes did not respond as they should have. It took far more fiddling to get it to the correct mode than we though it should. Mostly we found it frustrating. Another concern is that each cube takes 2 AAA batteries, for a total of 8. That would get expensive with much playing.On the positive side, it's cool how there are 4 different modes, or games, you can choose from to keep it interesting. I also liked the storage case, and that it can be used for Simon Classic.",['On the positive side']
AGNNY2OUDZ6YW,AGNNY2OUDZ6YW,B000HAVGMY,B000HAVGMY,1388275200,5.0,"This is a very cute toy. I bought it for my 2 1/2 year old grandson, and he loved it. The toy is well made and sturdy compared to other fishing toys I've seen.",['This is a very cute toy']
A1NOBRCN20NGD5,A1NOBRCN20NGD5,B004KZ597A,B004KZ597A,1358380800,4.0,"This is a great little game from Ravensburger that my oldest boy, 2 and a half years old, already loves. We don't play it as a game yet, but it works as a puzzle just as well. He is able to sort out the pieces and his color/shape recognition is improving after a few tries. I can already tell that he learning and using this game to learn the shapes and colors faster is a great toolThe only drawback that I see is that there aren't extra pieces in the game and no extra pieces sold. It will be easy to lose one of these pieces, and then you're stuck with a game/puzzle that you can't use as well.Your kids will enjoy it, from ages 2 and up. Great idea, great little game. Recommended.","['Great idea', 'Great little game']"
A3N3WE6U6N794O,A3N3WE6U6N794O,B0095ZMTE6,B0095ZMTE6,1389312000,5.0,"The set is awesome, but I'm not going to get into the details as others have.  Just beware...the set is available at most major box stores as well as at the manufacturer's (as of 1/10/14) at much lower prices.  So do your research online and be sure to get a fair price (which right now is less than $200 for sure!).  Five minutes of web searching could save you a lot of money.Once this set retires, it will be a different story so if you're on the fence...get moving!GOOD LUCK!","['Good luck', 'the set is awesome']"
A1YTXJE0ZS0IK7,A1YTXJE0ZS0IK7,B0060FN7B8,B0060FN7B8,1379289600,5.0,"to let the kids get creative with their tracks. We bought our train table and track second hand, so we have a mish mash of different sets and no plans to actually know how things are supposed to go together. These let us easily use all of our pieces and make all kinds of configurations. Great buy.",['Great buy']
A3HP7JU4ZORF52,A3HP7JU4ZORF52,B00164CKIO,B00164CKIO,1295740800,4.0,"I collect robots and I was overjoyed with my hubby bought me this. Robot toys are usually very expensive but this is affordable, and for the price it is rather advanced, it is also extremely cute. Let us just say that with my little, yellow robot started a great love for Hexbug toys.Now this robot walks around, and when it hit something it changes direction due to sensors build into the toy, however it is the second feature of the robot which I like the most. If you clap your hands over the robot or produce any loud clapping sound it will change directions, in fact by clapping at the right times you can control where the robot go by sound and make it walk in the direction you desire, it might be that I am just childish, but I found that to be extremely entertaining.This little robot is fun, it is colorful and it have two very interesting functions. I think any kid would love one. However remember that this is a robot, it is somewhat fragile and therefore is not suitable to the youngest kids. This toy is also great for adults who like electronic toys or robots. This is a simple toy, it is somewhat limited as to what it do, but for what it is I think it is great value for your money and I highly recommend it.",['This is a simple toy']
A9EVBE6MJ4YX4,A9EVBE6MJ4YX4,B002Q7IE9O,B002Q7IE9O,1292284800,5.0,"My 6 yr old son got htis for his birthday a few weeks ago and loves it. Some starter sets come with so little you really can't have any fun with them.  Not so with this set. Set comes with 1 car, a good amount of track, one loop, one curve, and one ""jump"" ramp.  Also has the clamp to start the car up high off of any table, etc, and the thing that shoots the car going (whatever they call it). Lots of ways to set this all up.  AND, yes, educational!! How so, you ask?  Well our son realized that he couldn't get the car to go all thru the loop the curve and have enough speed to make the jump at the end.  Ah Ha! So he started re-arranging the set he'd designed. Speed = mass or something like that -- there's a math equation in there, I'm sure.  Pieces all feel like I remember -- pretty durable.  Case is perfect to hold all the stuff and it shows the diffrent add on sets you can get to make an even bigger race track! For the price, and A+ on playing, you just can't go wrong with this set.  Thumbs up all the way!","[""I'm sure""]"
A11AW1AVGA058V,A11AW1AVGA058V,B004K1EZ38,B004K1EZ38,1357689600,5.0,"MY four year old daughter has had a great time doing the crafts included in this box. Great value, and lots of entertainment!",['Great value']
A2RFVSWZOBFDJ,A2RFVSWZOBFDJ,B0039KIW9E,B0039KIW9E,1342051200,5.0,"Ok, before I start, let me clue you in on the fact that you can order this toy from Mattel's collector website at ""MattyCollector"" and you will pay $33 (or less if its on sale like it is the day I type this, for $29.70) plus shipping.This toy is fun!  Very detailed and the He-Man figures can right it with ease!  If you take the mask off you can see a very well detailed tiger face and you can open and close the mouth.  It should be a hit with the kids that just like big cats!  :)It is a must for He-Man fans!",['This toy is fun']
A2LER8S3UAHQDZ,A2LER8S3UAHQDZ,B003V5XV3Y,B003V5XV3Y,1307836800,4.0,"This is such a cool toy for such a low price. It was, as expected, my son's favorite birthday present we gave him. The only complaint I have is that it is too big for him right now. He is 3 years old. His arm isn't long enough to fit through the hand strap. He can use it by holding onto the blue light to pull it up so it makes the shooting and flying noises and lights up. He loves the cloth glove as well, and uses it as his Spiderman glove as well as his Iron Man glove. He also liked how the button on the side makes it say, ""I am Iron Man"". We took away the torpedoes until he is older and won't shoot his sister or lose them.January 2012: My son doesn't play with this toy much any more. I think it's not comfortable enough for him. There should be a smaller version of this toy made for 2-4 year olds. He dresses up like Iron Man often, but never wants to put this one even when I ask him if he wants it.",['He is 3 years old']
A3E7E854VCA4E7,A3E7E854VCA4E7,B007X8ZZRU,B007X8ZZRU,1353801600,3.0,"After the AppBlaster and the AppFishing, here comes the AppDrive.  Last year, when we reviewed the AppBlaster, my husband was quite impressed with the possibilities of the blaster and the games.  Since then we have discovered new products from AppToys which are distributed through SpinMaster.  I tried the AppDrive, while everyone else were busy with other things in the house on Sunday afternoon.  I must admit that I always was challenged with driving games and I think I will always be challenged with them.  Somehow, it looks as though I prefer the off the road trips...  Nevertheless, I have a good understanding on how the game works and how the AppDrive will help the player to enjoy his ride.Essentially, the AppDrive is a device that looks like a wheel and your challenge is to drive whatever vehicle the game you have selected will offer.  You can insert an iPhone, iPod or an android device inside the wheel to play the game.  Check the box to make sure that your device is supported with it.Once you start the game,you are in for a ride!  The game I tried was 2XL MX Offroad which is a game with a four-wheeler that you need to control.  As I mentioned before, I am not gifted with this type of games on the iPod.  However, I enjoyed the graphics and the fact that I could control the four-wheeler myself.  You also have the possibility of choosing the vehicle and the driver.  You can go backward or forward as well as control the direction of the vehicle.  If you hit a tree your drive will be ejected and thrown in the air.  Sometimes,my drive also got squished under the vehicle itself.  But there was no blood whatsoever in the game which is great if you ask me.  I would have no hesitation whatsoever to let my kids play with it.Even though I am more challenge than my kids would be for this sort of game, I have enjoyed driving my four-wheeler and explore the surroundings.  Did I made any jump?  No as I quickly got lost in the woods...  Did I hit some trees?  You bet.  But I am willing to persevere and become better - though I suspect that I am better an puzzle games and quest types of games...Asphalt 7 and 2XL MX Offroad are free apps that can be downloaded anytime via iTunes.  Other apps that will work with the AppDrive are 2XL Supercross HD, Ricky Carmichael's Motocross Matchup Pro, and the 2XL Trophylite Rally HD.The AppDrive will provide tons of fun for anyone who love driving games.  The fact that it simulates a wheel makes it even more interesting.  It would be a great birthday or Christmas gift for someone who likes this sort of games and owns a device that is supported.",['Last year']
A13BX9O5UDBILC,A13BX9O5UDBILC,B007R1Z80W,B007R1Z80W,1373760000,5.0,"This is a great summer toy. Works as advertised and even my 6 year old can do it now. Wish the balloons themselves are a bit better quality, but not a big deal. I would even say that there is some education value as I used the water balloons to teach my kids how to catch a ball properly and even used it for batting practice while cooling off.The product is well made and works as advertised.",['but not a big deal']
AQSW6WDVCJGB8,AQSW6WDVCJGB8,B006ROJI10,B006ROJI10,1339545600,5.0,"What a clever piece of innovative puzzle amusement!  I had reservations about what the Underwater World would entail but was very surprised by the sheer coolness of the product.  First, the pieces are sturdy!  Fairly thick and fits snugly in place with the adjoining pieces witout tatters or splits. That's just plain ol' great craftsmanship!  In this day and age of craptastic, volume selling assembly lines, it's fantastic to know that a company like Ravenburger just... well, gives a durn.  They care and it shows in the alignment of the puzzle pieces, the fact that the pieces wrap flawlessly around a ball(!) and the weight and feel of the construction.  It doesn't feel cheap.The pieces aren't that small but the age recommendation is spot on.  Over 4 to 5 years old due to choking hazard.Highly recommended!",['The pieces are sturdy']
A1GMIHHABWEDPX,A1GMIHHABWEDPX,B005LAZDMY,B005LAZDMY,1398297600,5.0,"I am very pleased with my purchase of the Royalbaby Kids 14&#34; bike. I got the 14&#34; for my average-height 4 year old daughter for her to grow into and use for years. She loved it! The red is beautiful, really well made, great quality. The training wheels are a little rickety, not so sturdy but I actually like that since it makes my daughter pay attention to her balance and prepares her to take them off soon.",['Great quality']
A3POAVTU2XS9B1,A3POAVTU2XS9B1,B000P13PH4,B000P13PH4,1305936000,5.0,"This is a fast-moving, free-for-all of a game.  Everyone plays at once, as fast as they can.  You play your cards as quickly as possible.  New piles start in the center of the table every time somebody plays a one card.  We had to make a house rule that you can only play with one hand at a time, because my kids were laying down cards with both hands.  There's lots of laughing, and some cursing when someone else lays down the card that someone else was just about to lay down.The more people you have, the more fun it is.  Not much of a two-player game, but you can have up to twelve.  The practical limit is 6 to 8 players so that everyone can reach the center of the table.It's alot of fun, and there's no waiting for your turn since everyone plays at once.  It's never boring.I recommend this game, especially for teens and families with teens.",['the more fun it is']
A28G3C33E5GW3P,A28G3C33E5GW3P,B007HHQ4VI,B007HHQ4VI,1347148800,5.0,We love this swing!  It is study and comfortable for our toddler grandchildren!  GREAT product!The swing was delivered quickly too!  We had a bucket type baby swing but it was getting uncomfortable to fit the legs into the holes but this swing is EXCELLENT and I'm probably going to purchase a second one soon because of the kids all wanting to swing on this one!,['Great product']
A1WSPI9D3OV22M,A1WSPI9D3OV22M,B00764ROYI,B00764ROYI,1384732800,5.0,"Love, love, LOVE the dive sticks!!  They stand up on the bottom of the pool so younger kids don't have to go as far down, and they look really cool sitting there!  Made of a nice pliable rubber. Bright colors. The perfect party favor for my daughter's 6th bday pool party.",['Bright colors']
